,ndcg@1000,map@1000,precision@20
ws,0.07644833188170269,0.04940893913344553,0.08793103448275863
mayonlpct5,0.022108692131354024,0.020590186573263877,0.04655172413793107
UNTIIACTIS,0.005036113485555223,0.0012356095592706206,0.013793103448275865
UTDHLTSQT,0.010925092981540818,-0.008988368290197002,-0.012068965517241376
udelT2Gene,-0.06807486053154582,-0.076775933476254,-0.05172413793103445
Ontologicalc,-0.012478683996883594,-0.011879384417682826,-0.017241379310344834
PFUMLS,0.06416086096943346,0.040496016343343516,0.04482758620689653
cCSIROmedMCB,-0.004558708415522417,-0.012792994267506963,-0.022413793103448265
UWMSOIS4,-0.012609020044434427,-0.022148492518598017,-0.041379310344827586
mugctmust,0.006426491995550954,-0.0049267861050038,0.001724137931034514
IICTrun4,-0.04030035949291344,-0.04144524849166739,-0.0517241379310345
UWMSOIS3,-0.013958208085910473,-0.023766104018732803,-0.04137931034482753
luc,0.07632074847980996,0.04994222548945205,0.0793103448275862
LGDnoprfGOpt,-0.04346704266249568,-0.05353175283372727,-0.060344827586206906
SIBTct1,-0.003646251785572291,-0.0034028178607735104,-0.01724137931034475
teckro3,-0.08297434625069244,-0.09183342910238043,-0.10344827586206895
KISTI02CT,-0.044747496230413575,-0.0666627964226868,-0.08448275862068974
UDInfoPMCT4,0.0008759382596074117,-0.0005320655790839422,0.0034482758620689585
cRun3MRF,-0.0188257843438544,-0.01234784967450421,0.01034482758620689
cRun4MRFrf,0.021577109414258333,0.011686197327353334,0.06724137931034484
mayonlpct2,0.02543973082487272,0.01789241103250276,0.04827586206896553
IICTrun1,-0.022495802754946836,-0.028392163219291833,-0.04137931034482756
IICTrun3,-0.04218016673740743,-0.04281092652103356,-0.060344827586206906
UCASBASE,-0.051982933699364076,-0.08549745766198799,-0.06896551724137925
LGDraw,-0.06048995317382322,-0.08285832524318021,-0.09655172413793106
simple,0.05795335107623972,0.036374151979644956,0.10172413793103449
KISTI01CT,-0.029185796640948725,-0.03917229792668725,-0.0396551724137931
SIBTct4,-0.0021758869444649664,-0.004655131721958972,0.005172413793103459
GP16Trail,0.048008547147674066,0.031189763240598665,0.06379310344827582
UTDHLTFFT,-0.029946239114160167,-0.05802560184950803,-0.07068965517241377
ct1,-0.012966625217626801,-0.005682642150796353,-0.02068965517241378
NOVAtr4,-0.05872339173937746,-0.06476342077723524,-0.07068965517241374
UWMSOIS2,-0.007864903186316885,-0.021777029347600063,-0.041379310344827586
UTDHLTJQT,-0.0398549479719465,-0.07750271386518087,-0.08103448275862063
mugctdisease,0.07753921175568548,0.04836268774831904,0.08275862068965519
kksetri4,0.005392422887144199,0.0026423171024359815,0.005172413793103403
UNTIIACTLQ,-0.010134667608563155,-0.006029818381301557,-0.017241379310344827
T2,-0.06406874540661989,-0.06264055905315788,-0.06206896551724134
UCASSEM1,-0.038791793804866304,-0.06306099784583419,-0.0482758620689655
ct,0.06206946849969658,0.04009416623470568,0.0758620689655172
LDGprfStrict,0.0015620406227032646,-0.013793541150268818,-0.005172413793103459
UNTIIACTSY,-0.005358063742036307,-0.0021328239818944605,0.0017241379310344793
mugctboost,0.016704693708499585,0.003775049801791247,0.008620689655172431
cCSIROmedAll,-0.04046439503434751,-0.05524833483907296,-0.07586206896551723
UCASSEM2,-0.03312214938560143,-0.06091512945348318,-0.06034482758620696
ct4,-0.016931996527800905,-0.011084059739675134,-0.03275862068965517
udelT2Base,-0.0726382303965013,-0.08801384422001657,-0.0913793103448276
udelT2Comb,-0.07429226265617034,-0.09456642574797475,-0.0793103448275862
trial3,-0.006943340020664768,-0.002053293310627577,-0.025862068965517265
T3,-0.06627814068738841,-0.061324144168037414,-0.04137931034482756
SIBTct3,-0.01075628562747416,-0.011997769440024036,-0.02241379310344832
5,-0.032558987076450774,-0.04988908652516412,-0.06896551724137925
BASE,0.026204999393544648,0.009753046547681124,0.018965517241379265
SIBTct5,0.005220899397627321,-0.002141186768131964,-0.005172413793103403
T4,-0.06620573536085245,-0.061220241512056045,-0.037931034482758585
mugctgene,0.0460623137550511,0.028744819786692494,0.0396551724137931
q,0.08699688274476211,0.05468820376778106,0.10344827586206895
cRun2BslOth,-0.03313366373051985,-0.03683924092195098,-0.05172413793103445
complex,0.06851634522521122,0.04216581680818757,0.10344827586206898
cbnuCT1,-0.05806695086995106,-0.07161886689100946,-0.06896551724137931
cbnuCT2,0.0028401592661340125,-0.012053863329649417,0.024137931034482807
LGDStrict,-0.02174058933030404,-0.026992150357084355,-0.04482758620689653
KISTI05CT,-0.029820368894046212,-0.04750077957104498,-0.05862068965517242
mugctbase,0.00600148218323604,-0.004335901430110561,-0.0017241379310344307
UTDHLTAFT,-0.036113525402278246,-0.06272200279554146,-0.07068965517241382
UDInfoPMCT6,0.031684105492347875,0.021901537909788597,0.06724137931034482
UNTIIACTGA,0.0032583000075688748,6.199220699957056e-05,0.0017241379310344793
teckro5,-0.0836032239501861,-0.09245881813472451,-0.10344827586206898
GP14Trail,0.03754419479885826,0.01983055359602455,0.04827586206896551
cbnuCT3,-0.008203030263482292,-0.03118579096039284,0.010344827586206945
UWMSOIS0,-0.02955504146573462,-0.044320278507780086,-0.0758620689655172
nn,0.09340334257432226,0.051252379715563776,0.12413793103448276
mayonlpct4,-0.016821807744159645,-0.015786130380892743,-0.001724137931034514
kksetri1,0.03922542755418709,0.021432796345619044,0.07758620689655171
UDInfoPMCT3,0.00270646938070368,0.0005754170890838323,0.0034482758620689655
trial2,-0.006943340020664768,-0.002053293310627577,-0.025862068965517265
cRun5MRFBow,0.060751254786474196,0.043293617742472756,0.08103448275862069
UCASSEM3,-0.03504779846797018,-0.06468182752740118,-0.04827586206896553
mayonlpct3,0.012300850324850565,0.011068942099817292,0.020689655172413807
NOVAtr1,-0.06856820845491762,-0.07315286394814272,-0.08275862068965509
Broadc,-0.018028779790823457,-0.020929189555402905,-0.031034482758620724
BM25+d-gm,-0.027105914819759963,-0.03348688016678984,-0.04310344827586207
BM25+d+gm,-0.026779781238350814,-0.02015010180834481,-0.024137931034482724
BM25-d-gm,-0.06367345363905175,-0.0840896621963815,-0.06379310344827582
BM25-d+gm,-0.06638673284184538,-0.08460059981729745,-0.0913793103448276
