,ndcg@1000,map@1000,precision@20
NOVAtr2,-0.016669272388332157,-0.021117935796578058,-0.039655172413793016
1,-0.008827804972251718,-0.007541202132235303,-0.025862068965517293
teckro1,-0.03697710972406931,-0.04469045113905867,-0.08103448275862063
PF,0.0635637340086137,0.03483683308012761,0.0396551724137931
KISTI04CT,0.006029796427039824,-0.008444705660987095,-0.03965517241379307
trial1,0.012350699010191979,0.007547053253375582,-0.01724137931034489
UTDHLTSFT,0.00163821070827741,-0.016572136121366737,-0.029310344827586154
cCSIROmedNEG,0.019398958064995753,0.015027340751233242,0.0
Semanticc,-0.0027068215826975828,-0.0013293231360985147,-0.003448275862069
UMLS,0.062069561186166966,0.044145202397834676,0.07068965517241377
trial4,0.012350699010191979,0.007547053253375582,-0.01724137931034489
ws,0.08960845958699426,0.05642607356595311,0.09482758620689655
mayonlpct5,0.02617349327929419,0.02049687767668626,0.04655172413793107
UNTIIACTIS,0.004728222250203161,0.0010346266713446139,0.020689655172413796
UTDHLTSQT,0.030477077294742028,0.018184192409166605,0.022413793103448293
udelT2Gene,-0.018601466035735537,-0.034515824141806595,-0.03448275862068964
Ontologicalc,0.005469529003072515,0.010455266155024429,0.0017241379310344584
PFUMLS,0.079411971926858,0.05194736766552538,0.04482758620689656
cCSIROmedMCB,0.018228681320141216,0.011488905849674574,-0.005172413793103431
UWMSOIS4,0.02990283499337304,0.023749988387483406,0.0017241379310344862
mugctmust,0.02860384508165975,0.016928003516011814,0.02758620689655175
IICTrun4,-0.007585926126381093,-0.012123039565939617,-0.027586206896551724
UWMSOIS3,0.030089364778794037,0.024843643503879936,0.0017241379310344862
luc,0.09196316655531861,0.059708941381541696,0.09482758620689655
LGDnoprfGOpt,-0.0005710924986117027,-0.004381045681355333,-0.0396551724137931
SIBTct1,-6.789350651212334e-05,-0.0007227723560194882,-0.01724137931034478
teckro3,-0.03697710972406931,-0.04469045113905867,-0.08103448275862063
KISTI02CT,-0.006856306136470591,-0.023133189688027495,-0.0620689655172415
UDInfoPMCT4,0.007424538015670515,0.0020382005348872217,0.013793103448275876
cRun3MRF,0.013205688429644424,0.013310965318299006,0.020689655172413834
cRun4MRFrf,0.048901075367095925,0.030968347086394038,0.048275862068965544
mayonlpct2,0.04544459499752035,0.02910850031242336,0.056896551724137934
IICTrun1,0.01646237498732661,0.005313275510593143,-0.0017241379310344862
IICTrun3,-0.006024751908770221,-0.007735647170447432,-0.02413793103448275
UCASBASE,-0.007406646785747539,-0.03433730447526101,-0.04999999999999993
LGDraw,0.005312768605331031,-0.006170296046542428,-0.04137931034482756
simple,0.06504020933205071,0.03893909302442703,0.09827586206896552
KISTI01CT,0.01440793786709299,0.003260806075554845,-0.017241379310344807
SIBTct4,0.014155488729688748,0.010479134281074193,0.005172413793103459
GP16Trail,0.059836882411172784,0.03468531821640429,0.0706896551724138
UTDHLTFFT,0.009809117194924555,-0.00638796056522295,-0.03448275862068956
ct1,-0.0029662872632125192,-0.0016300413260497137,-0.017241379310344834
NOVAtr4,-0.0009721903019922484,0.0008894705502758837,-0.03275862068965513
UWMSOIS2,0.043003624754136716,0.03228180596623664,-0.005172413793103459
UTDHLTJQT,0.004125004066991567,-0.016209349370350845,-0.03965517241379307
mugctdisease,0.08681102337105959,0.05236458446484182,0.07586206896551724
kksetri4,0.02171125826792586,0.017819567430826272,0.02413793103448275
UNTIIACTLQ,0.0017031131701503305,0.0015264948297020135,-1.3877787807814457e-17
T2,-0.026162134941343618,-0.03399548563546825,-0.0396551724137931
UCASSEM1,-0.0014371944255231472,-0.02038834532033218,-0.012068965517241348
ct,0.08176423230106761,0.05244480616368306,0.09827586206896549
LDGprfStrict,0.02369028949271834,0.016060901777469327,0.006896551724137889
UNTIIACTSY,0.0008106013247982449,-0.00034976956643827366,0.008620689655172403
mugctboost,0.05094186698955705,0.03203696415192758,0.044827586206896586
cCSIROmedAll,-0.010715363428939084,-0.02034153442620168,-0.056896551724137906
UCASSEM2,-0.003427029439098228,-0.02006954854515633,-0.02241379310344832
ct4,-0.0018284263949805285,0.0002485967890264104,-0.018965517241379293
udelT2Base,-0.028387378662824148,-0.04010798386800221,-0.056896551724137934
udelT2Comb,-0.024890588110378253,-0.045389635638632464,-0.04999999999999999
trial3,0.012350699010191979,0.007547053253375582,-0.01724137931034489
T3,-0.008472034181171872,-0.019573115013154924,-0.0017241379310344862
SIBTct3,-0.003182266565913028,-0.005393805726543022,-0.017241379310344862
5,0.004383887028753364,-0.0129015244383473,-0.0413793103448275
BASE,0.04969573779291708,0.028192268038567114,0.039655172413793044
SIBTct5,0.028891327257932975,0.021869160163750623,0.0017241379310345972
T4,-0.008392190550319423,-0.019515788517549232,-0.0017241379310344862
mugctgene,0.06667662270149871,0.047535945747726766,0.04999999999999999
q,0.0956482553373729,0.05369354785310607,0.11379310344827584
cRun2BslOth,0.010403286463866512,0.008865319565694724,-0.027586206896551724
complex,0.07220452869268978,0.04256226322284355,0.09827586206896552
cbnuCT1,-0.005987274937470088,-0.02036413366089221,-0.017241379310344807
cbnuCT2,0.0504889254739983,0.030937544828370217,0.039655172413793155
LGDStrict,0.0018395706650484178,0.002970001226299368,-0.04137931034482753
KISTI05CT,0.013314757123651932,-0.002758830683515928,-0.03448275862068967
mugctbase,0.028159035288493284,0.016897039051725377,0.017241379310344862
UTDHLTAFT,0.025707721984037923,0.007649450754369014,-0.036206896551724155
UDInfoPMCT6,0.044946111559012125,0.033034624961497096,0.07931034482758623
UNTIIACTGA,0.003963098811207138,0.00036391679357977453,0.010344827586206893
teckro5,-0.03883190290207389,-0.04624861394165544,-0.07068965517241377
GP14Trail,0.04629050729912329,0.02352265496276481,0.05689655172413793
cbnuCT3,0.04120039195250902,0.01923174400258687,0.013793103448275945
UWMSOIS0,0.0230355952058251,0.010394434906025957,-0.029310344827586154
nn,0.08109053018944815,0.03848567112018843,0.10862068965517242
mayonlpct4,0.024003699057632277,0.015124053022968903,0.02068965517241375
kksetri1,0.04485136856570601,0.026203703344316702,0.07241379310344828
UDInfoPMCT3,0.009929716480710837,0.003635822853125019,0.012068965517241383
trial2,0.012350699010191979,0.007547053253375582,-0.01724137931034489
cRun5MRFBow,0.06708964847221893,0.04143604895039814,0.08965517241379312
UCASSEM3,-0.004687657418727564,-0.022505311213593587,-0.012068965517241459
mayonlpct3,0.024336741332244005,0.018765690129865453,0.03448275862068961
NOVAtr1,-0.011257201299417319,-0.017202431668306567,-0.05172413793103442
Broadc,-0.01267952133593897,-0.014427235050520515,-0.022413793103448265
BM25+d-gm,-0.004567185070606272,-0.010327913162529609,-0.012068965517241431
BM25+d+gm,-0.005756171416131689,-0.005633779475969422,-0.013793103448275862
BM25-d-gm,-0.014124648288195485,-0.030992068873326784,-0.03793103448275861
BM25-d+gm,-0.023043941654683042,-0.0377528588561698,-0.056896551724137906
