,ndcg@1000,map@1000,precision@20
UDInfoPMSA6,0.00664945460879135,0.0034038421536305707,0.003333333333333355
kkseabs1,0.012794887266815436,0.01664006816828724,0.009999999999999981
medline4,-0.0019851300716293707,0.003607371031436435,-0.013333333333333364
medline1,0.005426936885086386,0.013379958669856432,-0.0033333333333334103
medline2,0.00209786797103384,0.010134163293911536,-0.013333333333333308
sa1,0.00030182482035551184,0.0008214884816201487,-0.016666666666666635
aCSIROmedMCB,0.001756774583196008,0.0021318790798525444,-0.00833333333333336
ielabRun1,0.0073643216647719945,0.002146368478694081,0.03333333333333334
Ensem,0.006569033092712118,0.007901962169902008,0.0050000000000000044
UTDHLTSF,-0.02364756225787712,-0.02314974489076327,-0.09666666666666679
udelT1PRF,0.0011375383954732032,-0.0029425552401470545,-0.013333333333333364
Broad,-0.008263196132511086,-0.007764946795232458,-0.03666666666666657
POZabsBB2sn,-0.009133257385268545,-0.011572155720978403,-0.05499999999999999
aCSIROmedMGB,0.013321729494632506,0.014472873310696376,0.024999999999999994
mRun5MRFBow,0.006587224510286982,0.008472981375435257,-0.014999999999999958
Gwave,0.007491905285699013,0.00302102608110339,0.030000000000000013
Ontological,0.0017686781296716303,0.0051073975883304396,-0.019999999999999962
KISTI05,0.004502989206799035,0.008898505687728361,-0.01333333333333342
UNTIIALQ,-0.016496120911366985,-0.01316012720180039,-0.07666666666666666
UTDHLTSQ,0.008077719215885293,0.007115089118971393,0.010000000000000009
UCASSEM1a,-0.006688265102093027,-0.007127794418288119,-0.06333333333333335
SIBTMlit5,-0.003276307784149668,0.0022717371011758414,-0.048333333333333284
UTDHLTJQ,-0.023899230554621287,-0.0230961393355279,-0.10333333333333333
UNTIIADW,-0.014190360506908695,-0.01790148615754114,-0.08333333333333326
GP14Medline,0.007529042785209682,0.003725771596334611,0.018333333333333333
SIBTMlit1,-0.009675646345914557,-0.008326833755482432,-0.0749999999999999
medline5,-0.003476916731603996,0.0012964622742947796,-0.026666666666666783
4,0.016587161327500044,0.02315633611312759,0.03166666666666662
UNTIIAGA,0.005296069411327237,0.004034646506796288,0.008333333333333276
aCSIROmedNEG,-0.0023686576718352503,-0.0026350591568818083,-0.02499999999999991
sa2,0.003353563561452222,0.004315281669317217,-0.005000000000000032
NOVAsa2,0.005302390739621521,0.009759416006640681,0.013333333333333364
aCSIROmedAll,-0.003404356573416256,-0.0050677391676623995,-0.04500000000000004
mayonlppm5,0.005413422323921557,0.006332322711125035,-0.018333333333333424
Jnal,0.005580921538944739,0.0074269274307380145,0.0050000000000000044
UDInfoPMSA7,-0.006918354016724915,-0.007016670436833267,-0.05500000000000005
mugpubbase,-0.01160427365471528,-0.008020665867138371,-0.05166666666666658
nn,0.006447275060663948,0.01714864454081677,-0.006666666666666654
mugpubgene,-0.0038064300904412374,0.0028488033172797966,-0.043333333333333335
UCASSEMUMLSa,-0.008269060038501974,-0.009403155299688798,-0.07166666666666655
cbnuSA3,0.019898636609838705,0.017415260434806984,0.061666666666666675
UWMSOIS5,-0.0015676374343807642,0.004465479426544544,-0.018333333333333368
mugpubdiseas,-0.0019670823157020845,0.0024182418323812627,-0.014999999999999958
DUTIR003,0.004649492200518537,0.0028705222043681616,0.008333333333333331
mayonlppm2,0.008329307730036928,0.01360143565158893,0.003333333333333355
KISTI03,0.0027214974825789384,0.007733543651441702,0.0033333333333332993
BM25+d-gm,-0.007325738747060995,-0.00811643935217736,-0.041666666666666574
BM25+d+gm,-0.002751344888308027,-0.004408548738390278,-0.03999999999999998
BM25-d-gm,-0.008998931223410611,-0.009402603696468781,-0.04666666666666669
BM25-d+gm,-0.013217107124669614,-0.013307994353350172,-0.030000000000000027
