,ndcg@1000,map@1000,precision@20
SA,0.03483246461474221,0.037340029906523645,0.06833333333333336
UCASSEM3a,0.021365180722697885,0.025961414516848524,-0.006666666666666599
UWMSOIS6,0.018002993534651235,0.01993643984831517,0.0033333333333332993
mugpubboost,-0.032030156317256364,-0.020170524746398633,-0.10333333333333322
sa4,0.0375590566610135,0.034614942853923754,0.09500000000000008
UWMSOIS9,0.013507588192007092,0.0186777658272832,0.003333333333333355
1,-0.012716904854607025,-0.009569165685407943,-0.10000000000000003
q,0.04184973852734469,0.05176644706004001,0.12666666666666673
Lambda,0.04974906925101713,0.04676673217059736,0.11833333333333332
aCSIROmedPCB,0.03917316307275487,0.03198666066603838,0.04999999999999999
2,-0.021745130657939704,-0.015209871844609008,-0.1466666666666666
ielabRun21,0.027062103552033284,0.00962079719439065,0.08333333333333333
ielabRun3,0.03352888497993992,0.011447899825920246,0.09500000000000001
NOVAsa1,0.06274121341909683,0.049583743785067025,0.10000000000000003
mayonlppm1,0.003509675580588345,0.00259119521462825,-0.006666666666666654
MAN,-0.00572471675159314,0.0081438243165185,-0.026666666666666672
UTDHLTAF,-0.024253093623058608,-0.022923323016181107,-0.10333333333333333
Focused,0.004560753796445549,0.007136743294519243,0.020000000000000073
mayonlppm4,0.031515058460919565,0.02805862970190655,0.01000000000000012
3,-0.011506327219276968,-0.00414136328164047,-0.10333333333333339
BASE,-0.0005592498322862793,0.007790305514980084,-0.013333333333333308
udelT1GeMeSH,0.025306005132292697,0.03029736464600244,0.02166666666666678
mRun1Bsl,0.007737904042292909,0.017240132409057085,-0.008333333333333137
UCASSEM2a,0.02731743117318014,0.025120478406280816,-0.018333333333333313
luc,0.045831500874282394,0.051074750926271575,0.06
gws,0.0891807106580133,0.07758589274153217,0.17833333333333334
KISTI04,0.02362014998697254,0.024144159997957743,0.0016666666666665941
medline3,-0.004975936303856732,0.0018955246860396235,-0.031666666666666676
ielabRun23,0.027281896739030392,0.009280431112417598,0.08499999999999999
UDInfoPMSA6,0.035337530404728645,0.027633107428835735,0.05499999999999994
kkseabs1,0.04817529543703816,0.03967153753133894,0.10166666666666657
medline4,0.014574945926918048,0.02538208951417853,0.02999999999999997
medline1,0.038508085883492416,0.034449466885831226,0.0699999999999999
medline2,0.027595990869617615,0.03135697343397284,0.016666666666666607
sa1,0.017443219238242186,0.01706185000398454,0.03333333333333338
aCSIROmedMCB,0.03630818428666538,0.030312781026775953,0.04666666666666658
ielabRun1,0.02277421524028605,0.007305055109562871,0.06999999999999998
Ensem,0.030403484597464447,0.03471839921666195,0.03666666666666668
UTDHLTSF,-0.022724714126616585,-0.022430734867838642,-0.11333333333333345
udelT1PRF,0.019578024721182363,0.01821052972277709,0.0033333333333332438
Broad,-0.00853722612074137,0.008419431947508965,-0.03499999999999992
POZabsBB2sn,0.00198196847852089,-0.0011089800659614124,-0.03999999999999998
aCSIROmedMGB,0.04822342099172239,0.036466288424478646,0.09833333333333336
mRun5MRFBow,0.05790136089697151,0.055560922651211875,0.10000000000000006
Gwave,0.01674745285755641,0.007319579651072413,0.061666666666666675
Ontological,0.028329477164838635,0.028116337996631713,0.03833333333333322
KISTI05,0.03142406508775597,0.026920621662281694,0.021666666666666612
UNTIIALQ,-0.011570446518351152,-0.01225014486134203,-0.11166666666666675
UTDHLTSQ,0.030634646543372224,0.028062910135142616,0.05499999999999999
UCASSEM1a,0.023339711440108046,0.024898439241688164,-0.02499999999999991
SIBTMlit5,0.018018806058395287,0.02508787976792695,-0.048333333333333395
UTDHLTJQ,-0.02383998592172598,-0.021209923225122163,-0.12499999999999994
UNTIIADW,-0.019641894344667343,-0.018507505419565723,-0.1050000000000001
GP14Medline,0.019802169945848443,0.0077560470606929666,0.05166666666666666
SIBTMlit1,-0.0025695673459608104,0.003012111912538501,-0.0683333333333333
medline5,0.006620132037469584,0.013696438064239619,-0.011666666666666825
4,0.04992771177396216,0.05128834800756461,0.08499999999999996
UNTIIAGA,0.012019285899987575,0.004256596550131456,-0.0033333333333333826
aCSIROmedNEG,0.011322399939183103,0.01588747893965764,0.011666666666666714
sa2,0.013074651354269634,0.013100582235169508,0.05666666666666667
NOVAsa2,0.05594789948312989,0.05055777840090511,0.09333333333333338
aCSIROmedAll,0.03150879639218662,0.025093047743259794,0.011666666666666603
mayonlppm5,0.02158110963787302,0.022200836855957196,0.006666666666666543
Jnal,0.04508226965568868,0.04231881567124554,0.0766666666666666
UDInfoPMSA7,0.0043193391696533245,0.014885249574556864,-0.04833333333333334
mugpubbase,-0.02907043150219507,-0.01816516310345065,-0.13333333333333347
nn,0.041918867220257006,0.054418510852018015,0.08666666666666667
mugpubgene,0.043285745177363666,0.041560080089324186,-0.0033333333333332438
UCASSEMUMLSa,0.0390528259241385,0.03240331240904479,0.006666666666666821
cbnuSA3,0.06923029664977648,0.05349065166252877,0.15166666666666664
UWMSOIS5,0.011410065209022935,0.016960787543416123,0.008333333333333248
mugpubdiseas,-0.002246984546625752,0.013611732475108634,-0.020000000000000073
DUTIR003,0.02138518804503771,0.011535067033400716,0.03833333333333333
mayonlppm2,0.04540296126581417,0.046599878101279135,0.09166666666666673
KISTI03,0.03475438529744501,0.030015477419864975,0.05166666666666658
BM25+d-gm,0.017812168910385617,0.018733348682711953,-0.025000000000000022
BM25+d+gm,0.0021847608168818478,0.0037991899278964625,-0.04833333333333334
BM25-d-gm,0.014215773101889706,0.01543460372996977,-0.020000000000000018
BM25-d+gm,-0.007275046337229196,-0.0037856160151008844,-0.04833333333333334
