,ndcg@1000,map@1000,precision@20
Semanticc,-0.005783667675335641,-0.0023578202569324858,-0.006896551724137973
UMLS,0.01351966285215156,0.011242086982971286,0.017241379310344807
trial4,-0.007873657032653691,-0.006609429696608549,-0.02413793103448278
ws,0.02662939754366478,0.017354916557244835,0.04827586206896551
mayonlpct5,0.0060752354052134305,0.003958849413178658,0.01896551724137932
UNTIIACTIS,0.004355977802532919,0.0018974208203581065,0.017241379310344824
UTDHLTSQT,0.011022185692263098,0.006317275507423364,0.015517241379310376
udelT2Gene,-0.02744029365436884,-0.03686400610609605,-0.037931034482758585
Ontologicalc,-0.007475283007089606,-0.0014187717909087544,-0.0017241379310344862
PFUMLS,0.0189100885455184,0.010325142300107934,0.0034482758620689447
cCSIROmedMCB,-0.005715464369995205,-0.009660977798607695,-0.015517241379310293
UWMSOIS4,-0.010038719549353647,-0.016433093261976617,-0.027586206896551724
mugctmust,0.004552555530600633,-0.004258378736331114,-0.005172413793103431
IICTrun4,-0.019691670542208717,-0.02006555496973715,-0.03275862068965521
UWMSOIS3,-0.010038719549353536,-0.016433093261976534,-0.027586206896551668
luc,0.0295101121313327,0.01925259167868923,0.04827586206896552
LGDnoprfGOpt,-0.01564084323993825,-0.02431904548467112,-0.03793103448275861
SIBTct1,-0.006197364611162354,-0.003572573723192307,-0.020689655172413723
teckro3,-0.02885971518196251,-0.03889121336836429,-0.05517241379310339
KISTI02CT,-0.023788964487880704,-0.03471874032163641,-0.048275862068965614
UDInfoPMCT4,-0.000451033235781495,0.00018420793599756985,-0.005172413793103445
cRun3MRF,-0.008411896557694198,-0.01103948423046322,-0.013793103448275862
cRun4MRFrf,0.009037116269080547,0.0006236666916926287,0.02068965517241382
mayonlpct2,0.012231329092782628,0.005068274579129728,0.017241379310344834
IICTrun1,-0.01609198792747335,-0.018363752646389647,-0.022413793103448265
IICTrun3,-0.018045929631905544,-0.019454739213852643,-0.027586206896551724
UCASBASE,-0.026366123261985397,-0.046906785438130344,-0.04827586206896545
LGDraw,-0.02338976231362655,-0.03710302993957271,-0.04999999999999999
simple,0.015410619691475363,0.006035103492276201,0.04310344827586208
KISTI01CT,-0.011828514728932538,-0.0230948479070385,-0.025862068965517182
SIBTct4,-0.012343559443502516,-0.012697028490657736,-0.010344827586206862
GP16Trail,0.015342857551734715,0.005582014058785684,0.029310344827586217
UTDHLTFFT,-0.005792762360307513,-0.01766666525934263,-0.037931034482758585
ct1,-0.007059324229180597,-0.0038239247061021622,-0.025862068965517238
NOVAtr4,-0.023706359530290377,-0.02912498492507981,-0.03965517241379313
UWMSOIS2,-0.006801228108124058,-0.011043118162073429,-0.012068965517241348
UTDHLTJQT,-0.011284742289993488,-0.023632953614570712,-0.04137931034482756
mugctdisease,0.03509986137890961,0.02041777024242892,0.04827586206896553
kksetri4,-0.0013598538073145705,-0.0027418514027070656,-0.018965517241379348
UNTIIACTLQ,-0.0035785531912728152,-0.0017321379625097385,-0.010344827586206903
T2,-0.01179244189893125,-0.016423695058431192,-0.03448275862068964
UCASSEM1,-0.025239477572309987,-0.03909923708535487,-0.03965517241379307
ct,0.025711150117986026,0.012835353076062928,0.039655172413793106
LDGprfStrict,-0.010569250292346566,-0.01674433282855875,-0.0017241379310344584
UNTIIACTSY,-0.0006290757772718925,0.0004312802611586746,0.005172413793103445
mugctboost,0.007456092468273834,0.0017745573128550157,-0.005172413793103459
cCSIROmedAll,-0.024307899110671716,-0.028082615652959275,-0.05517241379310345
UCASSEM2,-0.023922739425707162,-0.03869300005341386,-0.04137931034482761
ct4,-0.008538879134429952,-0.005707233830597014,-0.031034482758620682
udelT2Base,-0.026410763957342098,-0.03677900746570967,-0.043103448275862044
udelT2Comb,-0.028031653686295344,-0.03976522843805047,-0.05172413793103442
trial3,-0.007873657032653691,-0.006609429696608549,-0.02413793103448278
T3,-0.012736861675383626,-0.01941615413044437,-0.02413793103448278
SIBTct3,-0.008273622592446128,-0.009528244910009392,-0.027586206896551724
5,-0.02039805015488938,-0.02961708279765657,-0.056896551724137906
BASE,0.016017133426398655,0.004549585988945989,-0.005172413793103459
SIBTct5,-0.0037796735932020264,-0.007641081144823703,-0.012068965517241292
T4,-0.012748300065810458,-0.01938429756132881,-0.02068965517241378
mugctgene,0.017757159002247336,0.00899833085767672,0.01551724137931032
q,0.035000464859680225,0.019051879848608573,0.05172413793103447
cRun2BslOth,-0.015641950313599384,-0.018591863326758468,-0.024137931034482696
complex,0.01977580215040947,0.00961333668889815,0.0396551724137931
cbnuCT1,-0.020349031692039055,-0.02734192110236705,-0.027586206896551724
cbnuCT2,0.0075141894985524815,-0.0031715789071089795,0.017241379310344862
LGDStrict,-0.016145712649456134,-0.02361039154245967,-0.03448275862068967
KISTI05CT,-0.016218732606472386,-0.027909645917077286,-0.027586206896551724
mugctbase,0.003148944728298464,-0.005362649461797264,-0.015517241379310348
UTDHLTAFT,-0.006323298730799565,-0.016843421895437666,-0.036206896551724155
UDInfoPMCT6,0.01105488005735522,0.00626300361124401,0.02758620689655171
UNTIIACTGA,0.0036415387393414766,0.001100881927876717,0.005172413793103448
teckro5,-0.030066933257801243,-0.039839890956523155,-0.06551724137931031
GP14Trail,0.010665031131302821,0.003756808216863812,0.022413793103448258
cbnuCT3,0.0017263984798124854,-0.011902497503730236,8.326672684688674e-17
UWMSOIS0,-0.01440202142354624,-0.020738625120772264,-0.04137931034482756
nn,0.03722290836178885,0.018037994071603638,0.05862068965517241
mayonlpct4,-0.006369481964602963,-0.00825417312004069,-0.0034482758620689724
kksetri1,0.012121807186994932,0.005499428436568199,0.034482758620689634
UDInfoPMCT3,-0.000812859853029646,0.00041077676377978406,-0.00862068965517241
trial2,-0.007873657032653691,-0.006609429696608549,-0.02413793103448278
cRun5MRFBow,0.02079678649678024,0.012152217907756849,0.03275862068965518
UCASSEM3,-0.023187431293310135,-0.03648906085959247,-0.0431034482758621
mayonlpct3,0.006897550669367425,0.005470414563962828,0.006896551724137889
NOVAtr1,-0.028757603000963194,-0.03207172367204966,-0.04999999999999993
Broadc,-0.006605082895455583,-0.008424950757950245,-0.018965517241379293
BM25+d-gm,-0.02615463337863283,-0.02005968068831053,-0.025862068965517265
BM25+d+gm,-0.022135793930056324,-0.018345602051507044,-0.02068965517241378
BM25-d-gm,-0.02585783917125606,-0.03447753937674686,-0.04137931034482756
BM25-d+gm,-0.024590890378691554,-0.03747298835523166,-0.041379310344827586
