,ndcg@1000,map@1000,precision@20
UVAEXPBSTDIF,-0.006152553275357714,-0.003284081638945252,0.0
medline,-0.0635935342231857,-0.06759817591966918,-0.17300000000000004
UDInfoPMSA2,-0.07488318369211677,-0.08540302659429419,-0.236
abs3,-0.09801935489381985,-0.11386803102889562,-0.25999999999999995
UVAEXPBSTSHD,-0.0014783804499355624,0.0003493505199934216,0.0
sa15,-0.09190234805394104,-0.1113830258574017,-0.2859999999999999
minfolabBC,-0.010164410659641437,-0.0010361923926538036,-0.030000000000000027
minfolabBD,-0.007736072007824335,-0.0024804385367869913,-0.026999999999999913
UDInfoPMSA4,-0.002341513646540394,0.005698551832321069,-0.07600000000000001
sumEW,-0.03862600553308454,-0.0317392201175174,-0.16500000000000004
mnzAbs,-0.037583791938227584,-0.030649304574608238,-0.16499999999999992
run,0.0035727969015850736,0.014462738615124038,0.002999999999999947
hpipubbase,-0.08541944198000573,-0.10289638231925194,-0.287
sa14,-0.09813975625523486,-0.1169701029578342,-0.30900000000000005
KL18absHY,-0.06069450561052275,-0.05714278557308172,-0.20100000000000007
FUO,0.10453233462710321,0.09656388918640983,0.16400000000000003
UCASSA5,-0.09446225631727168,-0.11682592305038544,-0.2940000000000001
5,-0.06823634298346914,-0.07361740163339475,-0.2340000000000001
mayopubtator,-0.055912447524780695,-0.05183773302660839,-0.21099999999999988
stage,-0.0572626882967181,-0.05743539199204897,-0.19700000000000006
UCASSA2,-0.09119167478593238,-0.12058066011493818,-0.28300000000000003
fu,-0.05270230805181997,-0.05290496671092604,-0.20399999999999985
cubicsumWAbs,-0.023500789880162576,-0.011777727210270511,-0.13
UCASSA4,-0.09155888009416036,-0.11513469224891881,-0.29400000000000004
hpipubclass,-0.10025257541365395,-0.12261781770151794,-0.34299999999999997
WTU,0.0016074037733327384,0.0037520280738967196,-0.01999999999999999
rbf,-0.04960026631623188,-0.05658475473641136,-0.20199999999999996
FU,-0.05250699168850648,-0.054699515029322465,-0.14800000000000002
aCSIROmedMCB,0.0024717411414707513,0.009734406415301919,-0.02699999999999997
Run1,0.017348750060549877,0.007531740783605016,0.023999999999999994
BASE,-0.08710393088855678,-0.08697268598020255,-0.30300000000000005
sa11,-0.09989927630503281,-0.11942491918618928,-0.2950000000000001
sa12,-0.09026548427700976,-0.11062733731438068,-0.281
Run5,0.017172339308726595,0.008178424787543069,0.024000000000000004
SIBTMlit5,-0.09497061484167535,-0.11034959604204289,-0.2839999999999999
hpipubnone,-0.10551888044873126,-0.13033088476775026,-0.362
UVAEXPBOOST,-0.001571486067863448,-0.0009637334295643091,0.0
KL18AbsFuse,-0.05222424836152173,-0.05041312577744109,-0.186
KL18absWV,0.034520286366489294,0.042658018557835256,0.05799999999999997
run1,-0.03760688396918366,-0.03245333313839319,-0.08999999999999986
SIBTMlit1,-0.09727915018765476,-0.1229322760927877,-0.31199999999999994
hpipubboost,-0.1059471244715241,-0.13176985574316644,-0.367
hpipubcommon,-0.10506671714550486,-0.12992299046685427,-0.358
UVAEXPBSTEXT,-0.008113641829034873,-0.0037544953413562038,0.0
aCSIROmedNEG,-0.007858510272000296,-0.0033751725993750037,-0.08400000000000002
aCSIROmedAll,-0.02995530844148564,-0.017818028252467782,-0.15700000000000003
abs2,-0.09894148462091112,-0.11677269342190572,-0.2709999999999999
Run4,0.01977054656050386,0.009148782213704056,0.043
minfolabTH,-0.004979473956642777,0.00025845751016521923,-0.024000000000000077
DGEWU,0.006814331020410513,0.009781281172084197,-0.021000000000000046
cbnuSA3,0.03486727130190448,0.03251168630336927,0.04799999999999996
Run3,0.014510842508917415,0.006183922518663383,0.022
DGEWS,0.011863013993071325,0.01284219569350177,-0.014999999999999986
DGES,0.025699459422699855,0.02612206773638992,0.0030000000000000027
RA,-0.0459998194133146,-0.031397782437343286,-0.23099999999999996
UDInfoPMSA1,-0.08084684548983745,-0.08731457620614455,-0.24
PBL,-0.07411730401508165,-0.06936931177121719,-0.2859999999999999
SS,-0.019674141947700508,-0.0017941451958131127,-0.14600000000000002
mayomedcreat,0.03633199203177628,0.038774201627234994,0.03400000000000003
BM25+d-gm,-0.0630469191573857,-0.06222226800646416,-0.199
BM25+d+gm,-0.051101025221190866,-0.06123168295567219,-0.18300000000000005
BM25-d-gm,-0.06638789256464084,-0.07758091907269385,-0.22699999999999992
BM25-d+gm,-0.05838732202273428,-0.08077954136447432,-0.221
