,ndcg@1000,map@1000,precision@20
5,-0.06416317029418495,-0.0872818256493712,-0.10999999999999999
UCASCT5,-0.04226996849924469,-0.08196844004332754,-0.11300000000000004
TRIAL4,-0.07604191870911636,-0.10978643249143138,-0.1140000000000001
UCASCT2,-0.05439294742169354,-0.10033395607732554,-0.12699999999999995
BB2sqw2vprf,-0.03124213787303498,-0.07148942088544841,-0.07100000000000012
Run3,0.10356181274680898,0.07173991228721166,0.172
cbnuCT1,-0.035826703280049554,-0.056225701101017767,-0.08200000000000002
cbnuCT2,-0.03227820583635688,-0.06070600097832124,-0.08499999999999991
Run4,0.10430564284574523,0.07249946366017143,0.16500000000000004
mnz,0.06255042302376068,0.08369986667012967,0.096
SIBTMct1,-0.011596735319440388,-0.012046507300299159,-0.026000000000000023
KL18TrialBF,-0.0343326827063527,-0.04556377615774437,-0.08200000000000007
cbnuCT3,0.09112481439413023,0.09011030619194713,0.099
cubicmnz,0.04237260842155233,0.06119199009840723,0.03600000000000003
UDInfoPMCT3,-0.07498559902090973,-0.11081548827611815,-0.12300000000000005
hpictcommon,-0.0692305531705033,-0.09290170286940863,-0.12300000000000011
ct3,0.04611760029059914,0.04782906951918922,0.03799999999999998
Run2,0.14854121670359569,0.13069974887567212,0.227
sq,-0.006662516681934183,-0.011624058752985,-0.03600000000000009
RAT,-0.03004304954082615,-0.05227560910562257,-0.09299999999999997
SIBTMct3,-0.03495662923461884,-0.05509981867067626,-0.08499999999999991
BM25+d-gm,-0.024738743880612868,-0.02480637186334722,-0.068
BM25+d+gm,-0.015486438089264642,-0.01635314589004326,-0.058999999999999914
BM25-d-gm,-0.05064462925281166,-0.07272711957351152,-0.09899999999999998
BM25-d+gm,-0.03238518421208314,-0.06044060907128407,-0.07199999999999995
